customer_id,name,age,gender,occupation,income,transaction_count,total_transaction_amount,average_transaction_amount,median_transaction_amount,activity_segment,spending_segment
C02356,Dalbir Sachdev,57,Male,Accountant,22537.0,11,634191.47,57653.77,60121.19,Medium Activity,High Spender
C02357,Balvan Wadhwa,52,Female,Government Employee,79111.0,17,832844.73,48990.87,56717.53,High Activity,High Spender
C02358,Harinakshi Subramaniam,47,Female,Student,160929.0,9,450691.5,50076.83,49510.02,Medium Activity,Medium Spender
C02359,Rachit Radhakrishnan,40,Female,Other,26092.0,11,614773.1,55888.46,67984.9,Medium Activity,High Spender
C02360,Yoshita Shetty,57,Male,Business Owner,60289.0,10,397324.21,39732.42,29818.4,Medium Activity,Low Spender
C02361,Unnati Swamy,42,Female,Student,73531.0,9,322978.53,35886.5,28987.29,Medium Activity,Low Spender
C02362,Geetika Jha,46,Male,Farmer,121301.0,11,497115.61,45192.33,45688.42,Medium Activity,Medium Spender
C02363,Madhav Chacko,33,Female,Teacher,106203.0,6,371781.62,61963.6,60646.66,Low Activity,Low Spender
C02364,Faris Korpal,57,Female,Accountant,44442.0,5,332523.9,66504.78,72213.77,Low Activity,Low Spender
C02365,Chakrika Chaudhary,31,Male,Farmer,66566.0,5,244526.46,48905.29,65811.84,Low Activity,Low Spender
C02366,Lavanya Kala,23,Female,Software Engineer,68940.0,10,593126.58,59312.66,67831.93,Medium Activity,High Spender
C02367,Bhanumati Sandhu,33,Male,Student,94401.0,7,319762.42,45680.35,37540.21,Low Activity,Low Spender
C02368,Odika Walia,34,Male,Accountant,192902.0,11,515206.1,46836.92,48230.3,Medium Activity,Medium Spender
C02369,Xiti Iyer,54,Male,Sales Executive,35061.0,6,259296.13,43216.02,40217.38,Low Activity,Low Spender
C02370,Ekalinga Kulkarni,44,Male,Business Owner,105661.0,7,438408.59,62629.8,78603.29,Low Activity,Medium Spender
C02371,Ayushman Ratta,47,Female,Business Owner,49030.0,9,518921.2,57657.91,45661.45,Medium Activity,Medium Spender
C02372,Orinder Minhas,29,Female,Sales Executive,38025.0,11,581885.4,52898.67,47120.99,Medium Activity,High Spender
C02373,Qabil Verma,45,Male,Business Owner,73916.0,11,619276.92,56297.9,72998.82,Medium Activity,High Spender
C02374,Yatan Sani,40,Female,Sales Executive,61623.0,9,565416.72,62824.08,66903.41,Medium Activity,Medium Spender
C02375,Indali Thakur,59,Female,Other,73208.0,11,519270.23,47206.38,51250.57,Medium Activity,Medium Spender
C02376,Kamala Kaur,53,Female,Accountant,72875.0,6,246206.73,41034.46,32152.52,Low Activity,Low Spender
C02377,Wishi More,21,Male,Sales Executive,36769.0,8,376892.62,47111.58,43746.6,Low Activity,Low Spender
C02378,Meghana Yogi,46,Male,Farmer,106216.0,10,616756.12,61675.61,65669.82,Medium Activity,High Spender
C02379,Avni Buch,57,Female,Sales Executive,141292.0,6,247844.85,41307.48,35962.67,Low Activity,Low Spender
C02380,Damyanti Dasgupta,57,Male,Teacher,95474.0,9,478120.89,53124.54,47615.44,Medium Activity,Medium Spender
C02381,Bina Buch,62,Female,Government Employee,97974.0,16,773064.0,48316.5,53165.72,High Activity,High Spender
C02382,Anya Parikh,46,Male,Student,85309.0,13,735981.3,56613.95,64700.04,Medium Activity,High Spender
C02383,Yash Deol,32,Female,Sales Executive,120837.0,7,289005.74,41286.53,30445.44,Low Activity,Low Spender
C02384,Lakshmi Mandal,63,Male,Other,45043.0,10,477167.76,47716.78,54946.94,Medium Activity,Medium Spender
C02385,Anirudh Natarajan,46,Male,Doctor,61400.0,13,646075.97,49698.15,46775.92,Medium Activity,High Spender
C02386,Yagnesh Patla,38,Female,Teacher,76952.0,13,593290.09,45637.7,37882.68,Medium Activity,High Spender
C02387,Osha Dass,52,Female,Farmer,51779.0,16,888212.49,55513.28,49463.29,High Activity,High Spender
C02388,Ikbal Sandhu,44,Male,Teacher,152224.0,17,766099.9,45064.7,44392.86,High Activity,High Spender
C02389,Darika Dash,41,Female,Sales Executive,63211.0,10,394847.4,39484.74,28726.12,Medium Activity,Low Spender
C02390,Aahana Rajan,37,Male,Farmer,31700.0,13,662305.09,50946.55,52742.83,Medium Activity,High Spender
C02391,Tristan Brahmbhatt,50,Male,Teacher,187475.0,5,130834.55,26166.91,22152.04,Low Activity,Low Spender
C02392,Devansh Puri,65,Female,Student,110087.0,8,362087.04,45260.88,51915.46,Low Activity,Low Spender
C02393,Jairaj Khanna,46,Male,Student,29902.0,13,419382.86,32260.22,26660.37,Medium Activity,Medium Spender
C02394,Xalak Deep,21,Female,Teacher,55777.0,8,231634.97,28954.37,27474.36,Low Activity,Low Spender
C02395,Jatin Sule,41,Female,Sales Executive,140941.0,14,685150.27,48939.3,48533.73,Medium Activity,High Spender
C02396,Geetika Sunder,25,Male,Farmer,192234.0,8,514440.21,64305.03,69042.31,Low Activity,Medium Spender
C02397,Frederick Sarna,36,Female,Business Owner,143414.0,8,483665.41,60458.18,63428.76,Low Activity,Medium Spender
C02398,Peter Dalal,38,Male,Business Owner,24735.0,11,695745.17,63249.56,74286.23,Medium Activity,High Spender
C02399,Ekbal Yogi,59,Male,Business Owner,97108.0,9,600123.84,66680.43,80951.07,Medium Activity,High Spender
C02400,Omya Sarna,28,Female,Business Owner,40338.0,10,435987.65,43598.76,38865.71,Medium Activity,Medium Spender
C02401,Kamala Ghosh,63,Male,Accountant,60238.0,11,407032.04,37002.91,34215.22,Medium Activity,Low Spender
C02402,Nikita Konda,49,Female,Business Owner,76799.0,9,497015.04,55223.89,64634.22,Medium Activity,Medium Spender
C02403,Watika Chander,23,Male,Sales Executive,32518.0,8,426427.82,53303.48,58671.5,Low Activity,Medium Spender
C02404,Wridesh Dewan,61,Male,Student,100825.0,14,675338.29,48238.45,55309.96,Medium Activity,High Spender
C02405,Harinakshi Bawa,49,Male,Other,21223.0,8,373361.83,46670.23,41106.04,Low Activity,Low Spender
C02406,Tanay Cheema,24,Female,Doctor,85457.0,14,565959.3,40425.66,47012.44,Medium Activity,Medium Spender
C02407,Sarthak Subramaniam,44,Male,Doctor,43956.0,16,665496.93,41593.56,53390.76,High Activity,High Spender
C02408,Anita Modi,22,Female,Software Engineer,23816.0,4,210264.82,52566.2,44496.62,Low Activity,Low Spender
C02409,Ansh Baral,42,Male,Teacher,77820.0,8,510497.5,63812.19,70642.8,Low Activity,Medium Spender
C02410,Upma Tripathi,27,Male,Business Owner,31537.0,7,368968.68,52709.81,65367.18,Low Activity,Low Spender
C02411,Upma Bumb,47,Male,Government Employee,104588.0,11,599290.27,54480.93,53565.13,Medium Activity,High Spender
C02412,Onkar Menon,56,Male,Other,74295.0,12,461625.63,38468.8,25519.78,Medium Activity,Medium Spender
C02413,Nikita Desai,55,Female,Student,51668.0,6,200625.84,33437.64,21616.62,Low Activity,Low Spender
C02414,Mohammed Konda,35,Male,Teacher,113474.0,11,428847.71,38986.16,40234.04,Medium Activity,Medium Spender
C02415,Ati Gera,41,Male,Software Engineer,125418.0,9,492157.49,54684.17,59525.48,Medium Activity,Medium Spender
C02416,Jyoti Acharya,62,Female,Software Engineer,122022.0,9,532081.68,59120.19,67947.61,Medium Activity,Medium Spender
C02417,Leena Nath,34,Female,Doctor,37305.0,5,188141.78,37628.36,35733.49,Low Activity,Low Spender
C02418,Idika Khare,63,Female,Other,116725.0,8,386792.98,48349.12,47540.4,Low Activity,Low Spender
C02419,Hamsini Suri,23,Male,Doctor,127766.0,11,549312.19,49937.47,58004.01,Medium Activity,Medium Spender
C02420,Upkaar Kalita,40,Female,Teacher,160556.0,16,716250.7,44765.67,42271.16,High Activity,High Spender
C02421,Balhaar Joshi,57,Male,Accountant,44836.0,6,237652.89,39608.82,41945.12,Low Activity,Low Spender
C02422,Aahana Acharya,59,Female,Student,197707.0,9,387359.05,43039.89,45174.34,Medium Activity,Low Spender
C02423,Reva Ratta,65,Male,Government Employee,65961.0,18,695203.9,38622.44,34908.84,High Activity,High Spender
C02424,Orinder Sathe,61,Female,Sales Executive,37698.0,13,702143.14,54011.01,62014.62,Medium Activity,High Spender
C02425,Andrew Badal,42,Male,Other,173363.0,8,359604.0,44950.5,34510.73,Low Activity,Low Spender
C02426,Sudiksha Chaudry,49,Female,Farmer,187927.0,5,402468.24,80493.65,87027.51,Low Activity,Low Spender
C02427,Vyanjana Shukla,35,Male,Doctor,25560.0,15,616715.63,41114.38,42386.54,Medium Activity,High Spender
C02428,Keya Yohannan,60,Male,Accountant,81969.0,4,119075.34,29768.84,26536.92,Low Activity,Low Spender
C02429,Jeremiah Bali,48,Male,Other,40811.0,10,624498.8,62449.88,64079.57,Medium Activity,High Spender
C02430,Ryan Butala,24,Male,Government Employee,150738.0,18,933172.94,51842.94,48479.34,High Activity,High Spender
C02431,Chaaya Seshadri,39,Male,Business Owner,118500.0,14,718904.26,51350.3,56315.92,Medium Activity,High Spender
C02432,Manan Bhargava,34,Male,Doctor,176781.0,17,1027363.34,60433.14,55950.04,High Activity,High Spender
C02433,Ekani Johal,49,Female,Business Owner,92909.0,8,318383.84,39797.98,39318.72,Low Activity,Low Spender
C02434,Advay Shetty,41,Male,Farmer,128761.0,8,506424.9,63303.11,68974.58,Low Activity,Medium Spender
C02435,Eshana Krish,62,Female,Software Engineer,80033.0,9,386922.22,42991.36,26136.97,Medium Activity,Low Spender
C02436,Sneha Mahajan,42,Female,Doctor,73953.0,19,953324.37,50174.97,58268.14,High Activity,High Spender
C02437,Upkaar Johal,55,Male,Doctor,78312.0,10,590013.48,59001.35,59283.56,Medium Activity,High Spender
C02438,Krish Munshi,59,Female,Farmer,104315.0,10,478595.52,47859.55,51031.66,Medium Activity,Medium Spender
C02439,Ekiya Sachar,32,Female,Software Engineer,36938.0,8,375858.48,46982.31,45219.9,Low Activity,Low Spender
C02440,Libni Loke,52,Male,Doctor,33659.0,8,408354.22,51044.28,47206.64,Low Activity,Low Spender
C02441,Sarthak Sani,61,Male,Doctor,52915.0,10,380721.48,38072.15,27252.8,Medium Activity,Low Spender
C02442,Gayathri Johal,26,Male,Other,163876.0,9,335641.4,37293.49,31264.19,Medium Activity,Low Spender
C02443,Parth Pandya,34,Male,Farmer,40490.0,15,678660.35,45244.02,34665.5,Medium Activity,High Spender
C02444,Naveen Andra,48,Female,Accountant,63033.0,6,355305.71,59217.62,58640.31,Low Activity,Low Spender
C02445,Manan Chawla,33,Male,Student,66251.0,17,904320.67,53195.33,59799.91,High Activity,High Spender
C02446,Nathan Bains,59,Male,Accountant,94803.0,14,556099.65,39721.4,31606.04,Medium Activity,Medium Spender
C02447,Waida Sangha,57,Female,Doctor,91266.0,9,407921.41,45324.6,57643.89,Medium Activity,Low Spender
C02448,Watika Batra,51,Male,Government Employee,124397.0,10,530660.85,53066.08,51676.93,Medium Activity,Medium Spender
C02449,Rishi Sunder,45,Male,Sales Executive,135704.0,14,723126.11,51651.86,52892.74,Medium Activity,High Spender
C02450,Osha Lanka,48,Female,Business Owner,146353.0,6,410077.07,68346.18,68767.42,Low Activity,Low Spender
C02451,Gaurika Kaur,22,Female,Student,41818.0,4,141268.43,35317.11,26457.2,Low Activity,Low Spender
C02452,Manbir Bandi,40,Male,Farmer,66058.0,8,396420.13,49552.52,56288.38,Low Activity,Low Spender
C02453,Yachana Pal,37,Female,Sales Executive,100176.0,11,358921.46,32629.22,17068.11,Medium Activity,Low Spender
C02454,Yauvani Sura,50,Female,Student,167362.0,7,337008.8,48144.11,44486.59,Low Activity,Low Spender
C02455,Nimrat Konda,59,Female,Teacher,107355.0,11,675425.02,61402.27,70028.22,Medium Activity,High Spender
C02456,Simon Chatterjee,29,Female,Doctor,60560.0,9,397061.59,44117.95,47848.37,Medium Activity,Low Spender
C02457,Daksha Wagle,33,Male,Software Engineer,151255.0,12,547174.07,45597.84,47457.97,Medium Activity,Medium Spender
C02458,Kamya Kalita,44,Female,Student,129004.0,6,320063.85,53343.98,53413.33,Low Activity,Low Spender
C02459,Hritik Sachdev,46,Female,Student,148332.0,12,515587.71,42965.64,34149.74,Medium Activity,Medium Spender
C02460,Wakeeta Nori,40,Male,Student,30178.0,12,768328.6,64027.38,64873.63,Medium Activity,High Spender
C02461,Kalpit Banik,28,Female,Other,62562.0,14,680359.96,48597.14,56450.46,Medium Activity,High Spender
C02462,Ekta D’Alia,33,Female,Accountant,111377.0,11,567902.8,51627.53,53231.18,Medium Activity,Medium Spender
C02463,Lakshmi Bhardwaj,53,Female,Government Employee,35126.0,8,457461.02,57182.63,61423.38,Low Activity,Medium Spender
C02464,Eiravati Kapoor,62,Female,Student,84694.0,15,684130.08,45608.67,44084.03,Medium Activity,High Spender
C02465,Ryan Chatterjee,36,Female,Software Engineer,114742.0,9,472874.74,52541.64,56652.63,Medium Activity,Medium Spender
C02466,Christopher Palla,61,Male,Business Owner,88506.0,9,398022.58,44224.73,43763.69,Medium Activity,Low Spender
C02467,Hiral Prabhu,59,Female,Business Owner,86660.0,11,542040.8,49276.44,55504.07,Medium Activity,Medium Spender
C02468,Fariq Chaudhari,36,Male,Software Engineer,50600.0,9,409592.68,45510.3,49544.26,Medium Activity,Low Spender
C02469,Advika Sinha,26,Female,Student,173658.0,11,583320.11,53029.1,61918.79,Medium Activity,High Spender
C02470,Darika Chanda,26,Male,Student,63469.0,8,358036.73,44754.59,40610.24,Low Activity,Low Spender
C02471,Neha Bakshi,48,Female,Accountant,151241.0,8,368409.76,46051.22,45540.48,Low Activity,Low Spender
C02472,Abeer Choudhry,55,Female,Other,100734.0,12,374269.39,31189.12,32067.24,Medium Activity,Low Spender
C02473,Qarin Swamy,47,Male,Teacher,186770.0,10,434448.78,43444.88,51906.98,Medium Activity,Medium Spender
C02474,Indira Garg,57,Female,Business Owner,90522.0,15,735069.6,49004.64,41920.29,Medium Activity,High Spender
C02475,Netra Karpe,34,Female,Accountant,21683.0,7,314223.71,44889.1,36556.03,Low Activity,Low Spender
C02476,Bhavika Tak,31,Female,Software Engineer,45394.0,12,562402.28,46866.86,35979.67,Medium Activity,Medium Spender
C02477,Nachiket Nagi,25,Female,Farmer,129272.0,12,476689.3,39724.11,33758.14,Medium Activity,Medium Spender
C02478,Kavya Seshadri,62,Female,Student,64730.0,13,658778.45,50675.27,37099.66,Medium Activity,High Spender
C02479,Nakul Batra,32,Female,Business Owner,55214.0,15,592472.04,39498.14,32450.24,Medium Activity,High Spender
C02480,Pushti Pal,33,Female,Business Owner,151757.0,5,312106.53,62421.31,64330.12,Low Activity,Low Spender
C02481,Unni Chakrabarti,28,Female,Other,75724.0,10,576786.48,57678.65,67475.2,Medium Activity,High Spender
C02482,Om Dalal,32,Male,Software Engineer,67901.0,11,543832.44,49439.31,52122.8,Medium Activity,Medium Spender
C02483,Alexander Bhatti,33,Female,Student,135534.0,10,581157.96,58115.8,60362.9,Medium Activity,High Spender
C02484,Benjamin Kar,61,Male,Business Owner,40921.0,6,306747.05,51124.51,51709.6,Low Activity,Low Spender
C02485,Vivaan Hayre,39,Male,Student,52684.0,13,492620.64,37893.9,18679.75,Medium Activity,Medium Spender
C02486,Tarak Kamdar,38,Male,Government Employee,27776.0,9,414976.31,46108.48,40467.94,Medium Activity,Medium Spender
C02487,Gayathri Dar,58,Male,Sales Executive,147190.0,7,231837.26,33119.61,32051.77,Low Activity,Low Spender
C02488,Jagdish Morar,64,Male,Software Engineer,36005.0,9,559217.07,62135.23,53167.31,Medium Activity,Medium Spender
C02489,Leela Sankaran,38,Male,Other,30973.0,11,535495.89,48681.44,50761.11,Medium Activity,Medium Spender
C02490,Tripti Mangat,27,Male,Farmer,21903.0,8,428485.6,53560.7,50570.49,Low Activity,Medium Spender
C02491,Anika Varkey,45,Female,Sales Executive,144054.0,12,662868.4,55239.03,60576.32,Medium Activity,High Spender
C02492,Eesha Patel,42,Female,Government Employee,117199.0,18,825101.74,45838.99,43201.24,High Activity,High Spender
C02493,Logan Balasubramanian,64,Female,Government Employee,82808.0,7,319222.09,45603.16,54021.4,Low Activity,Low Spender
C02494,Radha Bhandari,44,Female,Student,180119.0,8,411574.51,51446.81,56673.23,Low Activity,Medium Spender
C02495,Gautam Thaman,24,Female,Government Employee,46260.0,12,555934.48,46327.87,46446.78,Medium Activity,Medium Spender
C02496,Priya Bava,21,Female,Student,56402.0,14,702535.89,50181.14,51072.72,Medium Activity,High Spender
C02497,Devika Chandran,22,Male,Farmer,93260.0,9,496897.29,55210.81,58573.14,Medium Activity,Medium Spender
C02498,Luke Ramanathan,65,Male,Government Employee,138467.0,11,623907.55,56718.87,67528.55,Medium Activity,High Spender
C02499,Yatin Sura,60,Female,Farmer,128298.0,10,470769.68,47076.97,51210.96,Medium Activity,Medium Spender
C02500,Karan Mitra,63,Male,Software Engineer,187267.0,13,783778.38,60290.64,69226.63,Medium Activity,High Spender
C02501,Sara Narayan,41,Male,Government Employee,31994.0,11,429568.42,39051.67,35663.4,Medium Activity,Medium Spender
C02502,Ranbir Sachdev,41,Female,Doctor,179059.0,7,336140.18,48020.03,45535.95,Low Activity,Low Spender
C02503,Raksha Dubey,52,Female,Other,41330.0,8,511147.81,63893.48,64560.18,Low Activity,Medium Spender
C02504,Prisha Roy,43,Female,Sales Executive,192579.0,9,565442.09,62826.9,71314.72,Medium Activity,Medium Spender
C02505,Avni Kata,65,Male,Student,97034.0,10,462110.45,46211.04,44012.77,Medium Activity,Medium Spender
C02506,Rudra Jhaveri,59,Male,Business Owner,156329.0,10,579097.13,57909.71,60184.12,Medium Activity,High Spender
C02507,Dayamai Mallick,57,Male,Business Owner,150528.0,5,213866.22,42773.24,40469.64,Low Activity,Low Spender
C02508,Mitesh Raghavan,26,Female,Farmer,142369.0,8,290494.07,36311.76,31111.76,Low Activity,Low Spender
C02509,Mugdha Chadha,31,Female,Teacher,146397.0,7,308699.44,44099.92,53327.49,Low Activity,Low Spender
C02510,Damyanti Srinivasan,63,Male,Doctor,75480.0,12,612456.08,51038.01,57990.46,Medium Activity,High Spender
C02511,Hiral Warrior,31,Male,Teacher,134004.0,7,408675.35,58382.19,59794.25,Low Activity,Low Spender
C02512,Dominic Padmanabhan,22,Male,Government Employee,120529.0,8,409911.41,51238.93,56510.68,Low Activity,Low Spender
C02513,Saksham Sur,38,Male,Accountant,194570.0,11,469069.65,42642.7,37939.5,Medium Activity,Medium Spender
C02514,Hamsini Patil,51,Male,Business Owner,160127.0,12,672701.7,56058.48,62442.01,Medium Activity,High Spender
C02515,Gautami Tiwari,61,Female,Teacher,107241.0,16,744868.79,46554.3,47309.1,High Activity,High Spender
C02516,Nimrat Nagarajan,35,Male,Government Employee,118830.0,10,548377.91,54837.79,58031.82,Medium Activity,Medium Spender
C02517,Ayaan Dhar,45,Female,Doctor,78602.0,7,271182.06,38740.29,43816.74,Low Activity,Low Spender
C02518,Megha Mody,37,Male,Accountant,42984.0,12,324945.22,27078.77,22086.6,Medium Activity,Low Spender
C02519,Jairaj Chaudhry,28,Male,Government Employee,175241.0,14,650584.16,46470.3,42177.41,Medium Activity,High Spender
C02520,Meera Bhat,33,Male,Other,116400.0,11,700293.57,63663.05,71047.37,Medium Activity,High Spender
C02521,Avni Pathak,29,Female,Student,171235.0,6,229077.45,38179.58,36926.58,Low Activity,Low Spender
C02522,Yug Borah,21,Female,Software Engineer,174680.0,10,582691.54,58269.15,71661.12,Medium Activity,High Spender
C02523,Ijaya Naidu,55,Male,Student,131070.0,10,394855.18,39485.52,37059.2,Medium Activity,Low Spender
C02524,Pooja Dasgupta,41,Female,Business Owner,156249.0,7,405667.15,57952.45,62619.03,Low Activity,Low Spender
C02525,Inaya Baria,63,Male,Teacher,123628.0,19,1003512.88,52816.47,54605.53,High Activity,High Spender
C02526,Isha Date,21,Female,Government Employee,57932.0,4,336706.79,84176.7,86667.22,Low Activity,Low Spender
C02527,Rajeshri Chakraborty,39,Male,Sales Executive,198252.0,7,393678.45,56239.78,69752.22,Low Activity,Low Spender
C02528,Peter Patil,50,Male,Other,94289.0,16,760946.1,47559.13,47397.86,High Activity,High Spender
C02529,Dhriti Venkataraman,30,Male,Other,103922.0,17,850510.45,50030.03,51755.88,High Activity,High Spender
C02530,Kashvi Singh,40,Male,Accountant,170463.0,16,670367.72,41897.98,44893.2,High Activity,High Spender
C02531,Owen Wason,51,Male,Sales Executive,96413.0,10,562461.21,56246.12,55937.79,Medium Activity,Medium Spender
